"guildID","msgID","role","categoryID","archivID"
"925729625580113951","949988007904178236","942409310867177532","942386781783982090","942481706215174204"
"925729625580113951","949999276027707392","945669194647760938","942386781783982090","942481706215174204"
"925729625580113951","951529654366375936","925737212144918548","942386781783982090","942481706215174204"
"834167809931870228","954480005436563516","954479287375921192","954479882551836693","954479958548430909"
"906867698447822889","955064871345586196","923162746969817108","923146361162063893","955064861405106216"
"925729625580113951","955479904227586079","925737886400266260","942386781783982090","942481706215174204"
"906867698447822889","956077128724643922","922930584181964872","923146361162063893","955064861405106216"
"937376412183183452","956118789680922654","956118734202871848","956118575263916092","956118588148826122"
"937376412183183452","956120483642871818","956118734202871848","956118575263916092","956118588148826122"
"937376412183183452","956121251435405333","956118734202871848","956118575263916092","956118588148826122"
"937376412183183452","956121710615207978","956118734202871848","956118575263916092","956118588148826122"
"937376412183183452","956122258479398992","956118734202871848","956118575263916092","956118588148826122"
"937376412183183452","956122858738831390","956118734202871848","956118575263916092","956118588148826122"
"937376412183183452","956123387896406057","956118734202871848","956118575263916092","956118588148826122"
"925729625580113951","956123658491953193","925737212144918548","942386781783982090","942481706215174204"
"925729625580113951","956123883218546728","942409310867177532","942386781783982090","942481706215174204"
"925729625580113951","956124143378657340","942409310867177532","942386781783982090","942481706215174204"
"937376412183183452","956255744569778176","956118734202871848","956118575263916092","956118588148826122"
"937376412183183452","956260873016598578","956118734202871848","956118575263916092","956118575263916092"
"937376412183183452","956270398079639642","956118734202871848","956118575263916092","956118588148826122"
"925729625580113951","956832852819988490","934764712430800916","942386781783982090","942481706215174204"
"937376412183183452","957169246855659560","956118734202871848","956118575263916092","956118588148826122"
"947853231495721030","957397115347275776","947931436575506513","948298108876521543","957397048141967400"
"947853231495721030","957399611004305408","949384313567326259","948298108876521543","957397048141967400"
"947853231495721030","957400505573863505","947931436575506513","948298108876521543","957397048141967400"
"958276455782035466","958290071994400779","958276455782035466","958276455782035467","958276455782035468"
"958290691212050455","958311619790790676","958309411254849577","958290691866374184","958290691866374184"
"958290691212050455","958312696007262280","958309411254849577","958312277113729064","958312277113729064"
"935147046715920434","958337603902525480","935218231403225108","952158491441778758","952158491441778758"
"947853231495721030","959517978720882688","947931436575506513","948298108876521543","957397048141967400"
"947853231495721030","959518404555988993","947858602352316447","948298108876521543","957397048141967400"
"947853231495721030","959816089511010324","947931436575506513","948298108876521543","957397048141967400"
"947853231495721030","959890821983916123","959890141827186748","948298108876521543","957397048141967400"
"947853231495721030","960584940196622386","960567643281162381","948298108876521543","957397048141967400"
"947853231495721030","960943486268493844","947931436575506513","948298108876521543","957397048141967400"
"947853231495721030","960943946014535780","949384313567326259","948298108876521543","957397048141967400"
"961971433486041198","961991174980255824","961973391873699911","961983965852491797","961983965852491797"
"955047180723425300","962087948361297957","955491183965110322","955083841649909760","955083841649909760"
"940569469409968139","962639870914871298","961331381647056966","961742567572119703","961331426521915442"
"943483956664356894","963126606841409576","943492517473714197","943573712647643186","943573712647643186"
"943483956664356894","963332649890484294","943494492235890779","943573712647643186","943573712647643186"
"913529131931664475","963384923086008361","917048815754829824","913899826448568380","963384884548759573"
"913529131931664475","963385445905993798","963385294307094528","913899826448568380","963384884548759573"
"913529131931664475","963386134749147196","917048815754829824","913899826448568380","963384884548759573"
"913529131931664475","963426454727716916","916777714466304122","913899826448568380","963384884548759573"
"933706031517802536","964600258497761350","953558714584031292","935897484952231958","947582133394878474"
"964849174577295370","964852429722103898","964850502133227621","964849174577295371","964849174577295371"
"925729625580113951","964998650629603348","942409310867177532","942386781783982090","942481706215174204"
"965390680862101566","965396759473950720","965394856186904618","965395632762290266","965396728394182686"
"965390680862101566","965397405778448464","965394856186904618","965395632762290266","965396728394182686"
"945066865103863858","965401195319537724","945796572501901343","965399478695776288","965399630005272656"
"945066865103863858","965403981729910844","945796572501901343","965399478695776288","965399630005272656"
"892080636645486683","965504411411578880","892080637031383057","908392754206371911","905403410101202945"
"836132315809316878","965922452364472330","881530427532251136","965922325314805790","965922423746752552"
"943483956664356894","967044125448884305","967042723574087690","943573712647643186","943573712647643186"
"925729625580113951","967697479468482592","925737886400266260","942481706215174204","942481706215174204"
"925729625580113951","969922202550038588","942409310867177532","942386781783982090","942481706215174204"
"925729625580113951","969924007195443251","942409310867177532","942386781783982090","942481706215174204"
"925729625580113951","969924323152379925","942409310867177532","942386781783982090","942481706215174204"
"933706031517802536","969924712329273394","953558714584031292","935897484952231958","947582133394878474"
"925729625580113951","969927046539149362","942409310867177532","942386781783982090","942481706215174204"
"933706031517802536","969927163686043668","953558714584031292","935897484952231958","947582133394878474"
"943483956664356894","969956041011888209","967042723574087690","943573712647643186","943491280271446056"
"925729625580113951","970031621635993640","925737886400266260","934190742564393001","934190742564393001"
"918191764312051793","970287665654136853","937008377303814174","951801240491270194","951801240491270194"
"937295768908353577","970352069322113075","938861529971961937","948906668555632640","948906668555632640"
"937295768908353577","970394361584042034","938861529971961937","948906668555632640","948906668555632640"
"941035429203968062","970421046513664060","941035429262680069","941035429292036169","941035429292036169"
"941035429203968062","970421772170170368","941035429203968069","941035430218956848","941035429292036169"
"966811756376776724","970655283468701738","968115390788030504","967163277203353641","967161222283800576"
"970706615441449020","971026800744468540","970718982246105168","970719199209091082","970719199209091082"
"970706615441449020","971027155985264694","970718982246105168","970719199209091082","970719199209091082"
"970706615441449020","971071220382584842","970718982246105168","970719199209091082","970719199209091082"
"970706615441449020","971071501195436142","970718982246105168","970719199209091082","970719199209091082"
"970706615441449020","971071830259560458","970718982246105168","970719199209091082","970719199209091082"
"970706615441449020","971072122938069012","970718982246105168","970719199209091082","970719199209091082"
"970706615441449020","971072344858693682","970718982246105168","970719199209091082","970719199209091082"
"970706615441449020","971072575197311026","970718982246105168","970719199209091082","970719199209091082"
"971122193918476298","971147131350048768","971145287655641148","971144729414758440","971144729414758440"
"971122193918476298","971147311369584690","971145287655641148","971144729414758440","971144729414758440"
"971122193918476298","971147455347437648","971145287655641148","971144729414758440","971144729414758440"
"875338422800224257","971729436443549696","875339098078998569","875410475595210844","875363272033984572"
"968162980946673756","971729839767826472","968162981303177329","968162982586622113","971729444932825218"
"967509883727527956","972054497201373194","972045577779048458","972045580958330890","971838317261914172"
"966811756376776724","972515298211147786","968115390788030504","967163277203353641","970656828759351306"
"957570280526585886","972588888856096818","969665688950149142","965005120402235422","965005120402235422"
"957570280526585886","972589266918080512","957600895028326400","965005120402235422","965005120402235422"
"957570280526585886","972589623236755526","969655003407089724","965005120402235422","965005120402235422"
"966978675251744779","972971095114260480","966978676078022659","972960893820370974","972960893820370974"
"966978675251744779","972971330901254205","966978676078022659","972960893820370974","972960893820370974"
"966978675251744779","972971743662702632","966978676078022659","972960893820370974","972960893820370974"
"973267734597087272","973280805487017984","973279815446695996","973268377462276137","973268377462276137"
"966978675251744779","973599336258752552","973142352094982194","972960893820370974","972961864839495680"
"966978675251744779","973608943563722792","966978676078022656","973608898013564958","973608623353790474"
"966978675251744779","973609216956846171","966978676078022656","973608898013564958","973608623353790474"
"966978675251744779","973609422112845934","966978676078022656","973608898013564958","973608623353790474"
"676115729124425737","974281284576739398","926962774297423882","968500217156599849","967835864531083324"
"676115729124425737","974282628045873182","926962774297423882","968500217156599849","967835864531083324"
"918191764312051793","974395442076995584","918223120760995923","920370214334513252","920370214334513252"
"918191764312051793","974396164793327646","918223120760995923","951801240491270194","951801240491270194"
"918191764312051793","974396347572682842","918223120760995923","951801240491270194","951801240491270194"
"918191764312051793","974396562459492412","918223120760995923","951801240491270194","951801240491270194"
"965566481322606592","974727434442268702","971463471386488912","973226754388942929","973226754388942929"
"952522642357899274","975087197822812200","974376084181254205","975086167651385375","975086167651385375"
"968517772365676565","975096931191779408","968517772546019362","968517774450241565","968517774450241565"
"968517772365676565","975097614477451294","968517772546019362","968517774450241565","968517774450241565"
"968517772365676565","975098264678453328","968517772546019363","968517774450241565","968517774450241565"
"968517772365676565","975099126293364746","968517772546019363","968517774450241565","968517774450241565"
"968517772365676565","975099372931006504","968517772546019360","968517774450241565","968517774450241565"
"968517772365676565","975099667450839070","968517772546019360","968517774450241565","968517774450241565"
"975016596110180402","975107992578048041","975016670013816833","975021808694730783","975022296257413209"
"975080509174579260","975120090506883172","975080509233324038","975119846629064784","975119941567143976"
"966811756376776724","975329244513206323","968115390788030504","967163277203353641","975329219569659934"
"966811756376776724","975329482435100692","968115390788030504","967163277203353641","975329219569659934"
"914094159827185674","975392351407202365","967536478043373680","975389440958685236","975390319128481812"
"914094159827185674","975393697002840134","967536479180038244","975389598194749520","975390319128481812"
"914094159827185674","975394255692529674","947541379809161256","975389745452576778","975390319128481812"
"914094159827185674","975394893952335924","955197044111339520","975389598194749520","975390319128481812"
"966811756376776724","975462963223883787","968115390788030504","967163277203353641","975329219569659934"
"966811756376776724","975463632190210128","968115390788030504","975329219569659934","975329219569659934"
"966811756376776724","975468023282565170","968115390788030504","967163277203353641","975329219569659934"
"975513831394648074","975532832556470304","975532493996453928","975527646278590475","975527646278590475"
"975513831394648074","975533718703849473","975533554748497941","975527646278590475","975527646278590475"
"963099143268626432","975782145706586122","963099143285399555","968589457202765854","975782120440086568"
"943483956664356894","975783338063315044","943494492235890779","943573712647643186","943491280271446056"
"943483956664356894","975783558666940466","943494492235890779","943573712647643186","943573712647643186"
"963099143268626432","975784453995655240","963099143285399555","968589457202765854","975782120440086568"
"963099143268626432","975784915486519367","963099143285399555","968589457202765854","975782120440086568"
"963099143268626432","975785132185255996","963099143285399555","968589457202765854","975782120440086568"
"920353415022936124","975823983880589462","920353415022936131","920353415396200503","920353415396200503"
"964960515552059442","975839702894665849","964961063089111090","964971235358429204","964971235358429204"
"975513831394648074","976123599985467422","975532493996453928","976123111827189810","976123111827189810"
"975513831394648074","976124000537301052","975533554748497941","976123247806521374","976123247806521374"
"965566481322606592","976139529050259507","976121289272078387","973226754388942929","973226754388942929"
"905892043807678504","976152487348301915","934139725130891265","970040634243153961","974634572123893760"
"965566481322606592","976493880235147344","976157448471736430","973226754388942929","973226754388942929"
"975466086730436628","977429800035688459","977314621201465344","977429509873745920","977429540823498762"
"975466086730436628","977429979216359444","977314621201465344","977429509873745920","977429540823498762"
"976101529733955634","977542466486014023","976101529889173512","976101530447011856","976101530447011856"
"976101529733955634","977542820774686741","976101529889173513","976101530447011856","976101530447011856"
"933706031517802536","977585004626452520","933707802109702186","933708964804325466","933708964804325466"
"933706031517802536","977585344750948362","953558714584031292","935897484952231958","935897484952231958"
"925729625580113951","977585687408836699","942409310867177532","942386781783982090","942481706215174204"
"877291515838361690","977854872873496586","972817703066828810","965741129096134746","972541770904772608"
"977632897840349204","977856863922163732","977854737007386654","977852966130315325","977701156149161984"
"977448889886052352","978023417599111168","978007667694006292","978007710110978168","978007710110978168"
"977632897840349204","978578558916128778","977854737007386654","978577771246792734","978577771246792734"
"968909601422573638","978629342663954503","968909601485500497","975724363720577044","975724363720577044"
"968909601422573638","978629557810765857","968909601485500497","975724363720577044","975724363720577044"
"968909601422573638","978629700995928134","968909601485500497","975724363720577044","975724363720577044"
"968909601422573638","978630013064716298","968909601485500497","975724363720577044","975724363720577044"
"965566481322606592","978666488888188928","976157448471736430","978589050237767680","978589050237767680"
"968909601422573638","978680968971972648","968909601485500497","975724363720577044","975724363720577044"
"968909601422573638","978681575178924052","968909601485500497","975724363720577044","975724363720577044"
"968909601422573638","978681696826294343","968909601485500497","975724363720577044","975724363720577044"
"968909601422573638","978681907158077440","968909601485500497","975724363720577044","975724363720577044"
"906867698447822889","978711220561514506","978711047567474778","978711158632644638","978711158632644638"
"968909601422573638","978935924803129355","968909601485500497","975724363720577044","975724363720577044"
"968909601422573638","978936132970639410","968909601485500497","975724363720577044","975724363720577044"
"968909601422573638","978936290454175754","968909601485500497","975724363720577044","975724363720577044"
"897900673931284530","978989035747942420","897900674036158515","970099917676773376","970095371734896640"
"977632897840349204","979297352428961802","977854737007386654","978577771246792734","978577771246792734"
"977892671458779136","979305748397953064","977914427313627156","978366197789769768","978366197789769768"
"977892671458779136","979306200116109352","977914427313627156","977985300657766420","977985300657766420"
"977892671458779136","979306424020652072","977914427313627156","977985300657766420","977985300657766420"
"977892671458779136","979306759648870480","977914427313627156","977985300657766420","977985300657766420"
"964485182637871104","979401069677404180","964988047273906256","964485698314989638","964485698314989638"
"964485182637871104","979402846384586752","964988047273906256","964485698314989638","964493164717158440"
"836169138263031808","979636427002380289","968134599819546645","979636258915635220","979636258915635220"
"836169138263031808","979637392573087794","968134599819546645","979636258915635220","979636258915635220"
"858385174663266304","979810380232659025","925793318238052402","926761847489724476","926761847489724476"
"979684100279509002","980026871859277854","979684100279509008","979684100300501001","979684100300501001"
"979684100279509002","980027070585376838","979684100279509008","979684100300501001","979684100300501001"
"979684100279509002","980027243193589800","979684100279509008","979684100300501001","979684100300501001"
"979801162851155988","980215676880969749","980215462333915186","980215077678514256","980215582131638292"
"896713953412001793","980238327288590408","973989114930135111","974599282843856907","974599321842495538"
"980407227074637825","980416875425058826","980408595764097044","980416242785607701","980416846975107082"
"980407227074637825","980417006291525642","980408595764097044","980416242785607701","980416846975107082"
"980407227074637825","980417197031694397","980408595764097044","980416242785607701","980416846975107082"
"914094159827185674","980852686138257518","980852255026741248","980846929867079751","975390319128481812"
"914094159827185674","980854922302070926","967536478043373680","975389440958685236","975390319128481812"
"914094159827185674","980859871584989204","955197044111339520","975389598194749520","975390319128481812"
"914094159827185674","980870757758414928","955197044111339520","980870274339729448","975390319128481812"
"965566481322606592","980902966666088529","976157448471736430","978589050237767680","978589050237767680"
"973984199545602148","981992976995733554","973984199751106597","973984201558859806","973984201336586359"
"952318312182865971","983067119283486720","983022048936853544","959161511077613659","959161511077613659"
"984083592110039120","984131210496319508","984112553309376532","984128340204085301","984131183724073000"
"969229021244178462","984162523328696381","969229021260963868","969229021273550891","969229021575512094"
"948310338602958888","984163595455692840","955909858979364955","949649614313771038","949649614313771038"
"914094159827185674","984581900972740608","959501861268914206","984581161856692295","975390319128481812"
"914094159827185674","984784701472509952","967536478043373680","975389440958685236","975390319128481812"
"914094159827185674","984785208677117952","955197044111339520","975389598194749520","975390319128481812"
"914094159827185674","984785721539829860","979849322881507408","980846929867079751","975390319128481812"
"984781186176024596","984949292525584404","984935977736871987","984949194374672465","984949225135702066"
"984781186176024596","984949870005739600","984935977736871987","984949194374672465","984949225135702066"
"966811756376776724","985490993690320916","976493284077760562","967163277203353641","975329219569659934"
"966811756376776724","985491246334234654","966813187523641395","967163277203353641","975329219569659934"
"966811756376776724","985491963140767744","966817112838504480","967163277203353641","975329219569659934"
"914094159827185674","985581853316636702","955197044111339520","975389598194749520","975390319128481812"
"914094159827185674","985582059575730227","975651106057224212","975389598194749520","975390319128481812"
"914094159827185674","985582367852855327","977205491484753930","975389598194749520","975390319128481812"
"914094159827185674","985582629313200208","975420924750872576","975389598194749520","975390319128481812"
"914094159827185674","985639179985747998","955197044111339520","975389598194749520","975390319128481812"
"965686695418794034","986656102215221278","986655121880530964","986656041192259605","986655619354337320"
"965686695418794034","986657429234266162","986657206005026826","986657383986106428","986655619354337320"
"983090527635406868","986993328493043752","983091613570039858","983090527635406869","983094189225041981"
"983090527635406868","986993827862708314","983091132621791232","983090527635406869","986993465730674758"
"977632897840349204","987030647128326154","977637160645718118","977638083782656061","977638083782656061"
"963541530533036042","987291121849876500","963710315806212126","963710330402406430","963710330402406430"
"896713953412001793","987319788583919647","986261704302293042","987319642353717278","986301574609526784"
"974804274414497802","987446809825775616","979423284984684614","979421340136255558","979421340136255558"
"974804274414497802","987448406500851755","979423284984684614","979421340136255558","987447793012588595"
"974804274414497802","987449311803637781","979423284984684614","979421340136255558","987447793012588595"
"974804274414497802","987451638639898624","979423284984684614","987451446695952455","987451446695952455"
"974804274414497802","987451916583854200","979423284984684614","987451543336939550","987451543336939550"
"974804274414497802","987754328309768223","979423284984684614","979421340136255558","979421340136255558"
"981424981563019284","987821716950622330","987742278518976532","987820173203501056","987821686248325130"
"981424981563019284","987822932514439288","987742278518976532","987822857222504458","987821686248325130"
"981424981563019284","987823386564648990","987742278518976532","987823319237689355","987821686248325130"
"983090527635406868","988494386402840576","983091132621791232","986993465730674758","986993465730674758"
"981988517594923008","988787294179848232","987067183538520115","981988518047940649","981988518047940649"
"981988517594923008","988788476134690826","987067183538520115","981988518047940649","981988518047940649"
"973289734057132092","988795384484724756","973289734099046456","980105868240633926","980105868240633926"
"973289734057132092","988817484121526373","973289734099046456","980105868240633926","980105868240633926"
"973289734057132092","988817926910017607","973289734099046456","980105868240633926","980105868240633926"
"973289734057132092","988818206602969169","973289734099046456","980105868240633926","980105868240633926"
"988862173910540308","988910382527692881","988910271764529173","988909471600353300","988909471600353300"
"988862173910540308","988911022574305300","988910271764529173","988909471600353300","988909471600353300"
"988862173910540308","988911310429360139","988910271764529173","988909471600353300","988909471600353300"
"914094159827185674","989439088501350401","967536478043373680","975389440958685236","975390319128481812"
"914094159827185674","989439684168024084","955197044111339520","975389598194749520","975390319128481812"
"989982531787063356","990002158969712691","989996157751132171","989984356615471205","989984356615471205"
"983090527635406868","990221557165092894","983091132621791232","986993465730674758","986993465730674758"
"983090527635406868","990221731186749470","983091132621791232","986993465730674758","986993465730674758"
"983090527635406868","990222012561641482","983091132621791232","986993465730674758","986993465730674758"
"983347878737117254","990289287633309806","983347878737117255","983347879894716418","983347879894716418"
"989875687412346940","990312060057423882","989879058642894898","989911677875150919","990312019825688576"
"989875687412346940","990312644844089374","989895843589025832","989911677875150919","990312019825688576"
"989875687412346940","990313264716075178","989879058642894898","989911677875150919","990312019825688576"
"984928443173068880","990399157908946976","987737017171460216","987723495544852551","987728749887905832"
"990646935419490394","990652899015147520","990646935507578954","990646936971411523","990646936971411523"
"969886960632098836","990689515234553887","969886960632098836","969886960632098838","969886960632098838"
"777886844334505995","990936522259832882","990908699520405534","990908734521868348","990908733561380884"
"978345087912280104","991309532494041118","990173227911364649","988209657438941214","988209829334102026"
"973289734057132092","992131845233840158","973289734099046456","980105868240633926","980105868240633926"
"992503794338381924","992522273854599249","992508488955740303","992522103611990047","992522244653850664"
"992503794338381924","992522508332969984","992507721540710431","992522103611990047","992522244653850664"
"992503794338381924","992522733265100861","992507504942649386","992522103611990047","992522244653850664"
"992503794338381924","992833471573655662","992508488955740303","992522103611990047","992503794338381925"
"974804274414497802","993229142499807373","979423284984684614","979421340136255558","979421340136255558"
"991077431387496518","993414737352196106","993410752457232444","993414545274052659","993414715118202900"
"802922473225191476","994236457940172827","930499646156058644","931588763350622219","994236427296579625"
"991077431387496518","994354166178783273","993629192694530050","993414545274052659","993414715118202900"
"973890179892936744","994493206643343371","974519454262243358","973890179892936748","973890179892936748"
"973890179892936744","994495899025809428","974519454262243358","986011955389157387","986011955389157387"
"973890179892936744","994503077442883605","974519454262243358","986011955389157387","986011955389157387"
"973890179892936744","994503695536496640","974519454262243358","986011955389157387","986011955389157387"
"973890179892936744","994504146608726098","974519454262243358","986011955389157387","986011955389157387"
"973890179892936744","994504820251697172","974519454262243358","986011955389157387","986011955389157387"
"977632897840349204","994605793028604025","977637160645718118","978577771246792734","977930059220394044"
"994637056192032768","994710419014946896","994642167060517055","994709834417045524","994709834417045524"
"994600850389487648","994914955973369947","994711754271629433","994914581640138842","994911071116730469"
"973890179892936744","994962679213084806","974519454262243358","986011955389157387","986011955389157387"
"973890179892936744","995043836290158772","974519454262243358","986011955389157387","986011955389157387"
"960991044302946354","995605416857829387","973680390390816779","986514835317620746","986514835317620746"
"960991044302946354","995709228025126992","973680390390816779","986514835317620746","986514835317620746"
"974804274414497802","995740372804309053","979423284984684614","979421340136255558","979421340136255558"
"974804274414497802","995740909792673883","979423284984684614","979421340136255558","979421340136255558"
"974804274414497802","995741428477087824","979423284984684614","979421340136255558","979421340136255558"
"977632897840349204","995754555587428394","977854737007386654","978577771246792734","978577771246792734"
"960991044302946354","995953875775406211","973680390390816779","986514835317620746","986514835317620746"
"960991044302946354","995964004835008552","973680390390816779","986514835317620746","986514835317620746"
"973289734057132092","995991680933183528","993546135820054659","994590646977445929","994590646977445929"
"973289734057132092","996016808798736444","987068696440766510","996016240579575829","996016240579575829"
"960991044302946354","996094858752172072","973680390390816779","960991044797861970","960991044797861970"
"920968061526364210","996107155662962801","967481844297760809","967482170300047371","967482170300047371"
"973289734057132092","996125636219383901","993545419843960862","980105868240633926","980105868240633926"
"973289734057132092","996126083319611443","993545419843960862","980105868240633926","980105868240633926"
"973289734057132092","998224148746739893","993546135820054659","994590646977445929","994590646977445929"
"973289734057132092","998253714022334505","993545419843960862","998251179211497522","998251179211497522"
"973289734057132092","998256794134663249","993545419843960862","998251179211497522","998251179211497522"
"973289734057132092","998642481447059589","993546135820054659","994590646977445929","994590646977445929"
"973289734057132092","998650174190649385","993545419843960862","998251179211497522","998251179211497522"
"973289734057132092","998651956836962314","993545419843960862","998251179211497522","998251179211497522"
"973289734057132092","999234752198492172","993545419843960862","998251179211497522","998251179211497522"
"999314010606411896","999328978978488430","999317201767108668","999328623423135895","999328666637045890"
"999314010606411896","999329524783263764","999317201767108668","999328623423135895","999328666637045890"
"999314010606411896","999330011158941807","999329116027363368","999328623423135895","999328666637045890"
"998203664822980738","999390163916554332","998247465176268850","998243929990373457","998243929990373457"
"998203664822980738","999390492397682829","998247465176268850","998243929990373457","998243929990373457"
"989961082833608795","999406793346261105","990237993107345469","989961082833608796","989961082833608796"
"965566481322606592","999617381158617109","965569912955371530","988786943393411082","988786943393411082"
"999711820262674522","999726102740205639","999725845008634007","999713163048140883","999723678805794927"
"973289734057132092","999976416542195772","993545419843960862","998251179211497522","998251179211497522"
"973289734057132092","999977883588100106","993545419843960862","973289734304575581","998251179211497522"
"973289734057132092","1000104582262837248","980079791959048212","998251179211497522","998251179211497522"
"973289734057132092","1000105281331679262","990963266278789181","998251179211497522","998251179211497522"
"942775434611941396","1000331669619871765","942775726636150824","942775434611941397","942802970947510362"
"996087640619221052","1000339395980832868","996298425765199872","1000321730633551952","1000321730633551952"
"1000366079211753552","1000677006662447144","1000368248660959282","1000676893613359184","1000366079211753554"
"1000366079211753552","1000677552932802640","1000368248660959282","1000676893613359184","1000370107211591802"
"973289734057132092","1000744262255779911","993546135820054659","998251179211497522","998251179211497522"
"996816540806696980","1001088642082684938","996816540898963589","996816541469388883","996816541469388883"
"1000478577738928268","1001095549883273277","1000478687227039795","1001093852947558440","1001093852947558440"
"988078038531076146","1001129025500106975","999070119290470562","1001107760848580608","999053929474162768"
"974804274414497802","1001166896424558713","979423284984684614","979421340136255558","979421340136255558"
"912454427162578964","1001203884385108049","954833356313481297","912734487459295232","955033426514313246"
"912454427162578964","1001204507033731143","954833356313481297","997058646410272849","955033426514313246"
"912454427162578964","1001205784140599379","1001204740367056957","912734487459295232","1001205722735968276"
"996087640619221052","1001230013477159012","996298425765199872","1000321730633551952","1000341115230228500"
"973289734057132092","1001391319194804255","993545419843960862","998251179211497522","998251179211497522"
"973289734057132092","1001394430336569384","993545419843960862","998251179211497522","998251179211497522"
"912454427162578964","1001398572496977920","1001204740367056957","997058964116230174","1001205722735968276"
"993465450484731925","1001475180524212316","993466554882719754","997094700832006218","997094700832006218"
"909422299587964988","1001489808381710541","1001247480857509908","1001247551468613684","1001247556879265874"
"1000478577738928268","1001523402756067508","1001523038111662100","1001520312875237526","1000698826589487224"
"1000478577738928268","1001524711311810630","1000486316728930354","1001520312875237526","1000698826589487224"
"1000478577738928268","1001525519889748058","1000486316728930354","1001520312875237526","1000698826589487224"
"1000478577738928268","1001526380326035616","1000486316728930354","1001520312875237526","1000698826589487224"
"1000557173593612408","1001647319462203433","1001647242735796314","1001646647295627284","1001646647295627284"
"1000478577738928268","1001860282546667561","1001523038111662100","1001860238007357653","1000698826589487224"
"1000557173593612408","1001939163265912922","1000694485501624410","1001646647295627284","1001646647295627284"
"646045583093530635","1001952460677582929","646048454652723210","646045583093530636","646045583093530636"
"646045583093530635","1001987744647626822","646048454652723210","646045583093530637","646045583093530637"
"1000366079211753552","1002133244013187113","1000368248660959282","1000676893613359184","1000370107211591802"
"1000793798072340522","1002184119125540914","1000793798072340529","1000793798793760795","1000793798793760797"
"948595942448320653","1002209832318795776","993591109706068010","993837582582550528","993837582582550528"
"948595942448320653","1002210367776227479","993591109706068010","993837582582550528","993837582582550528"
"973289734057132092","1003034803760791613","993545419843960862","998251179211497522","998251179211497522"
"973289734057132092","1003035104135876628","993545419843960862","998251179211497522","998251179211497522"
"1003036756901363732","1003042042781368381","1003041365384507502","1003040863120805898","1003040863120805898"
"997188963074834563","1003343237920067614","997205679855120544","997205694057029703","997521914664861737"
"997188963074834563","1003343693085941850","997205679855120544","997521914664861737","997521987914186863"
